tanggal_waktu,target_karbon_monoksida,target_benzena,target_nitrogen_oksida
2011-03-01 07:00:00,0.5,1.004805445519576,133.5
2011-03-01 08:00:00,1.5,5.211861857678675,357.9
2011-03-01 09:00:00,1.9,6.139279509279001,353.7
2011-03-01 10:00:00,1.4,3.5941382910062885,284.2
2011-03-01 11:00:00,0.9,2.346607639800625,213.4
2011-03-01 12:00:00,0.7,1.941878073061594,174.1
2011-03-01 13:00:00,0.8,2.551772503492955,157.2
2011-03-01 14:00:00,1.0,3.120712813161235,178.4
2011-03-01 15:00:00,0.9,2.6798971089361516,186.7
2011-03-01 16:00:00,1.0,3.0479431577831377,197.5
2011-03-01 17:00:00,0.9,3.019841731523195,186.1
2011-03-01 18:00:00,1.4,5.046151091189926,203.0
2011-03-01 19:00:00,2.1,7.528239978446694,313.0
2011-03-01 20:00:00,2.8,9.488361863177435,342.3
2011-03-01 21:00:00,2.2,5.267605368791322,310.4
2011-03-01 22:00:00,1.0,2.3972109439139957,164.9
2011-03-01 23:00:00,1.1,2.5183059011732754,152.2
2011-03-02 00:00:00,0.9,2.1731361617436282,140.8
2011-03-02 01:00:00,0.8,1.4893233915414463,122.0
2011-03-02 02:00:00,0.6,1.271371560397446,79.2
2011-03-02 03:00:00,0.5,0.8757410443448632,80.1
2011-03-02 04:00:00,0.45,0.736663590322878,81.0
2011-03-02 05:00:00,0.4,0.9019049437929818,76.7
2011-03-02 06:00:00,0.5,1.4073175530477156,124.1
2011-03-02 07:00:00,0.7,3.45293985090343,158.5
2011-03-02 08:00:00,2.4,10.970401144780768,396.3
2011-03-02 09:00:00,2.8,12.440402906675981,478.9
2011-03-02 10:00:00,2.0,8.25829945796103,437.8
2011-03-02 11:00:00,2.2,8.889611855025933,465.6
2011-03-02 12:00:00,1.4,5.664861806391042,288.0
2011-03-02 13:00:00,1.2,5.539721776547866,205.3
2011-03-02 14:00:00,1.9,8.972306664178562,311.1
2011-03-02 15:00:00,1.3,6.313818518864275,245.6
2011-03-02 16:00:00,2.0,9.138674497520402,355.8
2011-03-02 17:00:00,2.0,8.437536944416262,396.9
2011-03-02 18:00:00,3.4,17.53350614655973,579.4
2011-03-02 19:00:00,5.1,23.256799559382376,818.6
2011-03-02 20:00:00,5.3,19.03553416325464,754.1
2011-03-02 21:00:00,2.8,11.144589364521869,472.6
2011-03-02 22:00:00,1.6,6.188157706944851,300.4
2011-03-02 23:00:00,1.4,4.991422099648152,234.6
2011-03-03 00:00:00,1.4,5.282852006266751,207.4
2011-03-03 01:00:00,1.4,4.238247947117017,204.4
2011-03-03 02:00:00,1.1,3.4954723944380346,155.3
2011-03-03 03:00:00,0.9,3.0479431577831377,166.9
2011-03-03 04:00:00,1.0,4.072987871516721,178.5
2011-03-03 05:00:00,1.0,4.032111328470852,143.3
2011-03-03 06:00:00,1.2,5.131232180692032,212.4
2011-03-03 07:00:00,1.4,6.742317799023325,262.8
2011-03-03 08:00:00,3.0,15.58907979445943,648.1
2011-03-03 09:00:00,4.2,17.061326349640385,717.2
2011-03-03 10:00:00,2.1,8.794600710564875,389.2
2011-03-03 11:00:00,2.0,6.895403347240391,438.3
2011-03-03 12:00:00,1.6,5.390103939543701,281.5
2011-03-03 13:00:00,1.4,4.902415029941832,267.9
2011-03-03 14:00:00,1.6,5.277767706408433,247.9
2011-03-03 15:00:00,1.5,5.384975875149092,272.4
2011-03-03 16:00:00,1.7,5.467274438558492,290.5
2011-03-03 17:00:00,1.9,7.5045987950378565,362.5
2011-03-03 18:00:00,3.8,16.72742509453297,659.9
2011-03-03 19:00:00,5.4,18.174477197784267,907.0
2011-03-03 20:00:00,4.2,15.47632606744206,639.1
2011-03-03 21:00:00,3.8,10.94957721039614,573.7
2011-03-03 22:00:00,2.3,8.706316634357416,372.6
2011-03-03 23:00:00,2.1,7.258283586063776,330.3
2011-03-04 00:00:00,2.3,7.475091907282833,336.4
2011-03-04 01:00:00,2.3,6.821512588341003,346.6
2011-03-04 02:00:00,1.7,4.741012362478748,240.6
2011-03-04 03:00:00,1.2,2.4556059276886257,168.2
2011-03-04 04:00:00,0.6,1.288042285268149,95.8
2011-03-04 05:00:00,0.9,2.243254681450042,146.5
2011-03-04 06:00:00,1.1,3.6287310028800195,210.4
2011-03-04 07:00:00,1.9,7.486888715241108,408.9
2011-03-04 08:00:00,3.7,16.78565464967469,719.2
2011-03-04 09:00:00,6.1,27.95719537007178,958.9
2011-03-04 10:00:00,4.6,15.799404577711947,743.5
2011-03-04 11:00:00,3.3,15.51655519582782,582.7
2011-03-04 12:00:00,3.3,14.894061014350163,596.7
2011-03-04 13:00:00,3.4,16.42932280276125,550.1
2011-03-04 14:00:00,3.6,15.58907979445943,499.4
2011-03-04 15:00:00,3.9,16.076255720287048,470.0
2011-03-04 16:00:00,4.8,16.611224897423497,568.4
2011-03-04 17:00:00,3.9,15.91315378299009,525.1
2011-03-04 18:00:00,3.6,13.30261909342071,481.2
2011-03-04 19:00:00,3.6,14.854528552643297,413.9
2011-03-04 20:00:00,4.6,18.45960751170899,565.0
2011-03-04 21:00:00,2.3,7.928929906349982,303.3
2011-03-04 22:00:00,1.6,4.971583761462568,220.5
2011-03-04 23:00:00,1.8,6.468248061517456,259.7
2011-03-05 00:00:00,2.2,5.961475539335539,327.0
2011-03-05 01:00:00,2.1,6.827184440761592,343.5
2011-03-05 02:00:00,1.7,4.014000425351457,270.1
2011-03-05 03:00:00,1.5,4.38749186804449,230.5
2011-03-05 04:00:00,1.3,3.982390025773332,190.9
2011-03-05 05:00:00,1.1,3.478432739697483,135.5
2011-03-05 06:00:00,1.1,4.293956324258487,194.0
2011-03-05 07:00:00,0.8,2.0425361955350976,167.5
2011-03-05 08:00:00,1.3,6.123023510216667,253.7
2011-03-05 09:00:00,2.3,8.712610043859888,410.1
2011-03-05 10:00:00,1.1,3.1004256149760825,165.9
2011-03-05 11:00:00,1.1,5.171480026065283,161.6
2011-03-05 12:00:00,1.5,5.262527331625359,188.2
2011-03-05 13:00:00,1.6,6.691615196197922,198.6
2011-03-05 14:00:00,2.2,8.344623049077795,272.0
2011-03-05 15:00:00,1.5,5.876070610205183,180.2
2011-03-05 16:00:00,1.8,7.264107476149063,254.7
2011-03-05 17:00:00,2.0,8.41271702354406,251.0
2011-03-05 18:00:00,1.9,7.72448770351964,258.2
2011-03-05 19:00:00,2.5,9.145099271304806,344.0
2011-03-05 20:00:00,2.6,10.88720664749077,379.7
2011-03-05 21:00:00,3.2,10.204454244911034,463.9
2011-03-05 22:00:00,2.2,7.796383745721157,303.7
2011-03-05 23:00:00,1.9,6.986811305001475,257.5
2011-03-06 00:00:00,2.4,9.24815729916871,357.7
2011-03-06 01:00:00,1.8,4.577134117939767,277.6
2011-03-06 02:00:00,0.9,2.073155671289639,115.9
2011-03-06 03:00:00,0.8,1.5011998526432342,88.1
2011-03-06 04:00:00,0.7,1.2936197573720989,60.3
2011-03-06 05:00:00,0.6,0.8083447317318946,50.9
2011-03-06 06:00:00,0.5,0.5958837566525179,32.5
2011-03-06 07:00:00,0.6,1.0605867007460394,80.2
2011-03-06 08:00:00,0.6,1.0098233211866599,102.8
2011-03-06 09:00:00,0.7,1.4568707533676883,93.2
2011-03-06 10:00:00,0.7,1.3900029842660853,108.0
2011-03-06 11:00:00,0.9,1.968508077313711,107.3
2011-03-06 12:00:00,1.0,2.2538542529867405,121.9
2011-03-06 13:00:00,1.0,2.5704463946891183,122.0
2011-03-06 14:00:00,1.4,6.697240759925082,156.0
2011-03-06 15:00:00,3.0,13.332789217998998,245.9
2011-03-06 16:00:00,1.5,3.9959242929204266,205.0
2011-03-06 17:00:00,1.7,5.287938393096692,256.6
2011-03-06 18:00:00,2.3,8.580855881819877,227.6
2011-03-06 19:00:00,2.5,6.1935988158042825,321.3
2011-03-06 20:00:00,2.1,5.293026866602364,270.3
2011-03-06 21:00:00,1.5,4.05479881853335,202.9
2011-03-06 22:00:00,1.4,3.4571831132541018,201.2
2011-03-06 23:00:00,1.4,4.132341795103469,206.5
2011-03-07 00:00:00,1.4,3.227113910502545,180.1
2011-03-07 01:00:00,1.2,3.23123660450304,140.4
2011-03-07 02:00:00,0.9,1.6997929461444818,92.6
2011-03-07 03:00:00,0.6,0.7279035085931244,63.599999999999994
2011-03-07 04:00:00,0.4,0.5066865530425372,34.6
2011-03-07 05:00:00,0.4,0.6386378932855074,46.8
2011-03-07 06:00:00,0.5,0.758758914754095,67.7
2011-03-07 07:00:00,0.7,1.709211807868079,130.5
2011-03-07 08:00:00,1.5,5.151339345473077,289.2
2011-03-07 09:00:00,1.9,6.5572069029204405,322.4
2011-03-07 10:00:00,1.6,5.524163125188419,330.4
2011-03-07 11:00:00,1.4,4.378099661241634,338.5
2011-03-07 12:00:00,1.3,4.368716036610436,316.2
2011-03-07 13:00:00,1.3,4.2753524088221795,218.0
2011-03-07 14:00:00,1.2,4.5436999334123085,177.3
2011-03-07 15:00:00,1.3,4.477145352169449,278.3
2011-03-07 16:00:00,1.4,4.789678926627398,313.2
2011-03-07 17:00:00,1.7,6.330288409244727,351.4
2011-03-07 18:00:00,2.5,9.560279891795417,373.6
2011-03-07 19:00:00,3.8,14.95740609824808,431.3
2011-03-07 20:00:00,4.2,15.41205209670412,468.2
2011-03-07 21:00:00,2.8,8.889611855025933,367.7
2011-03-07 22:00:00,1.5,4.986459357589333,239.1
2011-03-07 23:00:00,1.8,6.473792807644646,292.2
2011-03-08 00:00:00,1.5,4.4345815399504325,205.3
2011-03-08 01:00:00,1.5,5.344026303872138,254.6
2011-03-08 02:00:00,1.2,3.1166508612230346,220.1
2011-03-08 03:00:00,0.8,1.8890827441233966,167.15
2011-03-08 04:00:00,0.75,1.6623396649061857,114.2
2011-03-08 05:00:00,0.7,1.8596584063015724,153.1
2011-03-08 06:00:00,0.7,2.7796748221150374,224.1
2011-03-08 07:00:00,1.3,5.4518029314463465,295.2
2011-03-08 08:00:00,3.4,18.269310357149713,667.4
2011-03-08 09:00:00,5.5,26.299078002557305,867.3
2011-03-08 10:00:00,4.1,16.281129400588185,665.9
2011-03-08 11:00:00,3.0,12.294239862352264,595.3
2011-03-08 12:00:00,1.9,7.427984010652609,420.8
2011-03-08 13:00:00,1.8,8.068518144132563,292.0
2011-03-08 14:00:00,2.1,10.769810294579814,308.3
2011-03-08 15:00:00,2.3,9.737786456670193,347.1
2011-03-08 16:00:00,2.3,9.916683333608571,377.0
2011-03-08 17:00:00,2.0,9.632429311316118,325.4
2011-03-08 18:00:00,3.1,16.544979890401567,508.2
2011-03-08 19:00:00,5.1,23.352545558758298,767.8
2011-03-08 20:00:00,5.9,24.173145382519362,763.5
2011-03-08 21:00:00,3.2,13.30261909342071,500.0
2011-03-08 22:00:00,2.4,8.4189190812524,463.1
2011-03-08 23:00:00,1.4,5.400366310442631,258.2
2011-03-09 00:00:00,1.4,5.151339345473077,214.1
2011-03-09 01:00:00,1.3,4.558016073200626,191.0
2011-03-09 02:00:00,1.0,3.1737232622224423,153.8
2011-03-09 03:00:00,0.8,2.215093376502171,133.15
2011-03-09 04:00:00,0.8,2.4519386965835945,112.5
2011-03-09 05:00:00,0.9,2.814575000361422,166.9
2011-03-09 06:00:00,0.9,3.928448868489377,235.1
2011-03-09 07:00:00,1.7,7.176958343549193,372.1
2011-03-09 08:00:00,4.3,20.927083652043663,876.5
2011-03-09 09:00:00,6.0,26.991785170119105,900.0
2011-03-09 10:00:00,3.8,18.529014820026653,732.8
2011-03-09 11:00:00,3.3,14.019301019815009,690.8
2011-03-09 12:00:00,2.3,10.482102225022079,456.7
2011-03-09 13:00:00,2.4,11.249663349993503,368.5
2011-03-09 14:00:00,2.2,10.27188017172599,284.9
2011-03-09 15:00:00,1.9,8.612148271777437,279.0
2011-03-09 16:00:00,1.7,7.593416608863416,197.8
2011-03-09 17:00:00,1.9,10.184263392187276,229.3
2011-03-09 18:00:00,3.8,17.81432454746118,476.9
2011-03-09 19:00:00,5.3,25.252979048104294,679.3
2011-03-09 20:00:00,5.9,24.37774068147215,681.7
2011-03-09 21:00:00,5.5,20.0121205444273,679.4
2011-03-09 22:00:00,2.0,7.299092625761445,297.6
2011-03-09 23:00:00,1.8,6.5572069029204405,264.7
2011-03-10 00:00:00,1.6,5.738409861607065,195.9
2011-03-10 01:00:00,1.3,4.515125276384636,154.9
2011-03-10 02:00:00,1.1,4.068437354625373,130.5
2011-03-10 03:00:00,1.1,4.368716036610436,147.6
2011-03-10 04:00:00,1.0,3.347581466611277,164.7
2011-03-10 05:00:00,0.8,3.2601582638797706,168.9
2011-03-10 06:00:00,0.9,3.478432739697483,223.8
2011-03-10 07:00:00,1.3,6.423963037079952,249.1
2011-03-10 08:00:00,4.1,20.08395637109161,862.7
2011-03-10 09:00:00,3.9,21.156247633617678,664.6
2011-03-10 10:00:00,3.5,13.651332628396482,669.5
2011-03-10 11:00:00,2.7,11.681285912573527,499.5
2011-03-10 12:00:00,2.3,10.570799727369263,428.2
2011-03-10 13:00:00,2.3,9.757595298596563,367.0
2011-03-10 14:00:00,2.1,9.132251648807033,305.8
2011-03-10 15:00:00,2.2,9.164385141091367,334.3
2011-03-10 16:00:00,1.8,5.892044005394133,268.4
2011-03-10 17:00:00,1.9,8.637217140577684,283.6
2011-03-10 18:00:00,2.7,12.712743389237184,393.3
2011-03-10 19:00:00,4.7,19.788341330849207,602.6
2011-03-10 20:00:00,5.4,23.804795801341353,757.4
2011-03-10 21:00:00,4.2,14.59473877353001,683.9
2011-03-10 22:00:00,2.1,7.575617411398994,426.1
2011-03-10 23:00:00,1.4,4.927070715920718,253.7
2011-03-11 00:00:00,1.4,5.218605178598888,226.9
2011-03-11 01:00:00,1.4,4.760453559847538,221.0
2011-03-11 02:00:00,1.0,3.161456301958919,155.4
2011-03-11 03:00:00,0.8,2.350206890480214,119.5
2011-03-11 04:00:00,0.75,3.2106455804355614,133.6
2011-03-11 05:00:00,0.7,2.138433444129997,127.9
2011-03-11 06:00:00,0.6,2.6684844669288292,148.2
2011-03-11 07:00:00,0.2,4.500866777005056,232.6
2011-03-11 08:00:00,1.5,13.827130146386686,469.9
2011-03-11 09:00:00,3.5,22.71425369346318,679.2
2011-03-11 10:00:00,3.0,19.326321964058323,795.6
2011-03-11 11:00:00,3.0,14.316332823388656,812.1
2011-03-11 12:00:00,1.0,9.30634368271899,338.6
2011-03-11 13:00:00,1.5,12.054682937785309,353.9
2011-03-11 14:00:00,2.2,14.204847863924446,465.8
2011-03-11 15:00:00,1.7,12.265095664334828,417.4
2011-03-11 16:00:00,1.1,10.184263392187276,289.4
2011-03-11 17:00:00,1.3,10.393723551242589,323.5
2011-03-11 18:00:00,1.5,13.85780147898198,375.7
2011-03-11 19:00:00,3.4,23.142125805295404,619.0
2011-03-11 20:00:00,3.8,22.847004605385855,689.0
2011-03-11 21:00:00,2.8,13.370542841972647,581.5
2011-03-11 22:00:00,0.8,6.832858302767715,287.3
2011-03-11 23:00:00,0.5,6.031253547102022,237.5
2011-03-12 00:00:00,1.0,5.685834257884226,311.5
2011-03-12 01:00:00,0.4,3.8748216428002684,231.0
2011-03-12 02:00:00,0.4,4.912270976276027,234.3
2011-03-12 03:00:00,0.3,4.538932154052378,194.7
2011-03-12 04:00:00,-99.85,2.335824002116313,112.5
2011-03-12 05:00:00,-149.925,1.5250733067473037,72.8
2011-03-12 06:00:00,-174.9625,1.468636440495798,103.1
2011-03-12 07:00:00,-87.43125,1.7502829507867859,121.0
2011-03-12 08:00:00,0.1,3.309993623857808,132.1
2011-03-12 09:00:00,0.2,5.754222758405947,178.2
2011-03-12 10:00:00,0.6,6.226288271009065,218.3
2011-03-12 11:00:00,0.7,6.747961491337765,246.2
2011-03-12 12:00:00,0.6,5.570895026976299,252.2
2011-03-12 13:00:00,0.3,5.8388712751462535,208.1
2011-03-12 14:00:00,0.5,7.038453654816475,218.5
2011-03-12 15:00:00,0.2,3.7949708199494,160.0
2011-03-12 16:00:00,0.4,5.503447283997629,190.9
2011-03-12 17:00:00,0.7,7.551912855453091,270.3
2011-03-12 18:00:00,0.9,8.264452734590268,285.3
2011-03-12 19:00:00,0.8,7.480989319917876,288.8
2011-03-12 20:00:00,2.4,14.073311396432945,549.6
2011-03-12 21:00:00,3.3,12.411111391474432,679.4
2011-03-12 22:00:00,0.9,5.812362008803251,314.4
2011-03-12 23:00:00,0.1,3.8525697699458195,165.5
2011-03-13 00:00:00,0.1,2.818464253455941,156.7
2011-03-13 01:00:00,0.1,3.128843482458019,173.3
2011-03-13 02:00:00,0.2,3.3308534200099884,183.6
2011-03-13 03:00:00,-99.9,1.9885819738018988,92.8
2011-03-13 04:00:00,-149.95,2.4666216370828393,85.4
2011-03-13 05:00:00,-174.975,2.012111170985982,79.3
2011-03-13 06:00:00,-187.4875,0.8947367804108007,55.0
2011-03-13 07:00:00,-193.74375,1.5793744737026894,98.4
2011-03-13 08:00:00,-96.821875,2.1108429237330713,189.5
2011-03-13 09:00:00,0.1,2.9878617985251053,165.6
2011-03-13 10:00:00,0.3,5.036181443461722,259.8
2011-03-13 11:00:00,1.0,7.7005854842460435,362.0
2011-03-13 12:00:00,1.6,10.090264949394179,414.6
2011-03-13 13:00:00,1.4,8.537128148519281,357.7
2011-03-13 14:00:00,0.3,2.8223557959412444,169.8
2011-03-13 15:00:00,0.1,3.264298896082933,130.4
2011-03-13 16:00:00,0.3,4.971583761462568,176.5
2011-03-13 17:00:00,0.5,5.649154155725517,233.2
2011-03-13 18:00:00,0.8,7.090258051836377,282.0
2011-03-13 19:00:00,3.2,16.65268532275731,583.3
2011-03-13 20:00:00,2.8,12.484395362586618,565.5
2011-03-13 21:00:00,1.0,6.551631802781365,323.4
2011-03-13 22:00:00,0.9,8.29524842051841,317.7
2011-03-13 23:00:00,0.9,7.101792128851642,336.2
2011-03-14 00:00:00,0.4,3.781731313612756,196.4
2011-03-14 01:00:00,0.4,5.156371374267284,192.7
2011-03-14 02:00:00,0.3,5.293026866602364,191.6
2011-03-14 03:00:00,0.1,3.8215089851427604,146.6
2011-03-14 04:00:00,0.45,2.7526586895578395,122.2
2011-03-14 05:00:00,0.8,2.9243379615062723,117.0
2011-03-14 06:00:00,1.0,4.354656697172651,201.4
2011-03-14 07:00:00,1.6,7.540072456167103,318.2
2011-03-14 08:00:00,3.5,15.653667106332362,657.5
2011-03-14 09:00:00,4.0,22.865995939119948,679.8
2011-03-14 10:00:00,3.5,10.769810294579814,496.6
2011-03-14 11:00:00,1.6,6.101377435130518,289.5
2011-03-14 12:00:00,1.5,6.99827336966376,229.9
2011-03-14 13:00:00,1.5,7.0557037905723865,214.8
2011-03-14 14:00:00,1.7,8.123422119877722,225.8
2011-03-14 15:00:00,1.6,7.652875824367053,240.0
2011-03-14 16:00:00,2.4,10.824988044464702,390.5
2011-03-14 17:00:00,3.4,14.360264054926166,492.3
2011-03-14 18:00:00,5.4,25.381923274524006,699.6
2011-03-14 19:00:00,6.5,29.14736202457006,781.5
2011-03-14 20:00:00,6.5,28.268345312814752,727.5
2011-03-14 21:00:00,4.0,14.235873413022327,509.6
2011-03-14 22:00:00,2.1,8.369357194834848,307.6
2011-03-14 23:00:00,1.6,7.534155226996669,248.0
2011-03-15 00:00:00,1.5,5.176520430800061,233.1
2011-03-15 01:00:00,0.7,2.232676419214226,95.7
2011-03-15 02:00:00,0.7,1.971847695937959,89.5
2011-03-15 03:00:00,0.6,1.8304312258349797,95.2
2011-03-15 04:00:00,0.5,1.0863654683045583,68.2
2011-03-15 05:00:00,0.4,1.1706235264446363,74.6
2011-03-15 06:00:00,0.6,2.357412445829233,145.0
2011-03-15 07:00:00,0.9,3.8215089851427604,184.6
2011-03-15 08:00:00,2.6,14.034723520982585,505.7
2011-03-15 09:00:00,3.3,18.895223172864338,485.1
2011-03-15 10:00:00,4.0,15.572950757733446,684.0
2011-03-15 11:00:00,3.1,13.182230127749888,562.4
2011-03-15 12:00:00,2.2,10.312426565086698,356.6
2011-03-15 13:00:00,2.1,9.737786456670193,305.8
2011-03-15 14:00:00,2.2,9.976623939037177,291.5
2011-03-15 15:00:00,1.9,10.91490814480382,305.4
2011-03-15 16:00:00,2.5,12.286951048321209,386.2
2011-03-15 17:00:00,2.9,14.220357031168104,407.8
2011-03-15 18:00:00,3.9,21.5528957539878,521.0
2011-03-15 19:00:00,6.3,30.928890216405474,765.8
2011-03-15 20:00:00,7.4,33.54526738723787,841.4
2011-03-15 21:00:00,5.7,19.940394484258096,754.4
2011-03-15 22:00:00,2.3,8.41271702354406,350.4
2011-03-15 23:00:00,1.5,6.123023510216667,243.8
2011-03-16 00:00:00,1.4,5.701585274620053,221.2
2011-03-16 01:00:00,1.1,3.959876432723153,182.6
2011-03-16 02:00:00,0.9,2.900666704377631,166.2
2011-03-16 03:00:00,0.7,2.002012781782857,133.2
2011-03-16 04:00:00,0.6,1.674784556310966,147.1
2011-03-16 05:00:00,0.6,1.5521226505649446,118.9
2011-03-16 06:00:00,0.8,3.339212977494369,179.2
2011-03-16 07:00:00,1.0,3.5525273927909047,178.2
2011-03-16 08:00:00,2.1,10.177536896876418,389.7
2011-03-16 09:00:00,4.2,25.193560782491605,578.6
2011-03-16 10:00:00,4.3,15.953862783665524,735.2
2011-03-16 11:00:00,3.2,13.31770051337886,567.8
2011-03-16 12:00:00,2.8,11.888908849711504,487.0
2011-03-16 13:00:00,2.4,10.935703959526428,342.8
2011-03-16 14:00:00,2.5,11.005145178646261,350.6
2011-03-16 15:00:00,2.9,17.33047053733586,417.4
2011-03-16 16:00:00,3.0,12.411111391474432,508.8
2011-03-16 17:00:00,3.6,17.43186231729554,573.2
2011-03-16 18:00:00,3.5,17.516548014095584,518.1
2011-03-16 19:00:00,4.8,26.22183904417168,640.9
2011-03-16 20:00:00,4.4,23.142125805295404,543.9
2011-03-16 21:00:00,4.9,23.4772659843169,582.0
2011-03-16 22:00:00,2.9,13.30261909342071,407.0
2011-03-16 23:00:00,2.1,10.536647597459748,327.2
2011-03-17 00:00:00,1.6,6.3083326207889066,221.2
2011-03-17 01:00:00,1.2,4.38749186804449,141.5
2011-03-17 02:00:00,0.9,3.3016653531086257,122.7
2011-03-17 03:00:00,0.7,2.0425361955350976,106.4
2011-03-17 04:00:00,0.6,1.9121043547447658,100.2
2011-03-17 05:00:00,0.5,1.3556484110748552,84.8
2011-03-17 06:00:00,0.6,2.268020137271549,113.7
2011-03-17 07:00:00,1.3,5.90803588370757,298.5
2011-03-17 08:00:00,3.8,18.86896414335717,722.8
2011-03-17 09:00:00,5.6,26.101137780573545,744.8
2011-03-17 10:00:00,4.4,16.223653294791802,668.2
2011-03-17 11:00:00,3.0,10.769810294579814,571.0
2011-03-17 12:00:00,2.2,11.053865490184924,388.4
2011-03-17 13:00:00,2.0,10.197722066388899,322.7
2011-03-17 14:00:00,2.2,11.86017851848332,312.0
2011-03-17 15:00:00,2.1,11.759855848071005,320.1
2011-03-17 16:00:00,2.2,10.94957721039614,321.8
2011-03-17 17:00:00,1.9,8.637217140577684,275.6
2011-03-17 18:00:00,2.7,15.004990106574661,341.2
2011-03-17 19:00:00,3.9,21.266624095947368,530.7
2011-03-17 20:00:00,5.6,24.8284677879891,652.7
2011-03-17 21:00:00,4.9,18.398967235422145,645.7
2011-03-17 22:00:00,2.2,9.100166288289229,332.8
2011-03-17 23:00:00,1.9,8.056338823005872,298.6
2011-03-18 00:00:00,1.4,5.940075060201868,223.5
2011-03-18 01:00:00,1.3,5.136255828724421,194.6
2011-03-18 02:00:00,1.1,4.458206702990225,209.4
2011-03-18 03:00:00,0.9,3.2394887233283396,167.8
2011-03-18 04:00:00,0.9,2.795163092071645,152.7
2011-03-18 05:00:00,0.7,2.0425361955350976,139.7
2011-03-18 06:00:00,0.8,3.264298896082933,184.0
2011-03-18 07:00:00,1.2,5.410637002211207,265.9
2011-03-18 08:00:00,2.9,14.524226388835753,518.1
2011-03-18 09:00:00,5.4,26.484172419185324,680.7
2011-03-18 10:00:00,4.3,17.575932080294027,558.3
2011-03-18 11:00:00,3.1,14.862431461356575,457.3
2011-03-18 12:00:00,2.4,10.319190917231055,352.5
2011-03-18 13:00:00,2.3,11.953660413569477,313.2
2011-03-18 14:00:00,2.3,10.420883007390719,289.7
2011-03-18 15:00:00,2.3,12.905620045576335,318.0
2011-03-18 16:00:00,3.4,15.092394745716723,479.0
2011-03-18 17:00:00,3.7,15.839989355585663,494.1
2011-03-18 18:00:00,4.1,20.057005076512233,551.1
2011-03-18 19:00:00,5.6,25.590808921417104,700.6
2011-03-18 20:00:00,5.3,23.969285681699517,571.2
2011-03-18 21:00:00,4.9,18.26068046701073,642.8
2011-03-18 22:00:00,2.0,7.153794346007262,282.4
2011-03-18 23:00:00,1.9,6.8139532448942886,251.3
2011-03-19 00:00:00,2.2,6.810174913240995,306.7
2011-03-19 01:00:00,1.9,6.4460893359755085,282.1
2011-03-19 02:00:00,1.1,2.6570925961211533,160.1
2011-03-19 03:00:00,1.0,2.9401643453635233,125.2
2011-03-19 04:00:00,0.9,2.215093376502171,105.7
2011-03-19 05:00:00,0.9,2.5108944701230476,111.0
2011-03-19 06:00:00,0.7,1.9154028575292001,114.7
2011-03-19 07:00:00,1.0,3.56398562516099,156.1
2011-03-19 08:00:00,2.0,10.13721772169623,320.4
2011-03-19 09:00:00,2.7,10.859535166937011,379.6
2011-03-19 10:00:00,2.5,9.870169369702221,370.8
2011-03-19 11:00:00,2.4,9.69163258444518,342.9
2011-03-19 12:00:00,2.2,8.895961402328915,296.7
2011-03-19 13:00:00,2.1,8.456172338200984,281.0
2011-03-19 14:00:00,1.8,6.601880459229051,219.8
2011-03-19 15:00:00,1.4,5.359366775404456,174.2
2011-03-19 16:00:00,2.1,8.66859690079334,260.4
2011-03-19 17:00:00,1.7,5.754222758405947,222.0
2011-03-19 18:00:00,1.9,7.617176567782048,266.3
2011-03-19 19:00:00,2.7,12.374538402775087,386.9
2011-03-19 20:00:00,3.2,14.720453409836011,424.8
2011-03-19 21:00:00,3.3,10.461678833610193,484.4
2011-03-19 22:00:00,2.3,7.281591093272267,324.9
2011-03-19 23:00:00,1.9,8.543369135790435,256.6
2011-03-20 00:00:00,1.9,6.7818659104834325,272.7
2011-03-20 01:00:00,1.9,5.89737257818286,275.8
2011-03-20 02:00:00,1.5,4.284650061791204,202.2
2011-03-20 03:00:00,1.1,3.5253771645447527,131.9
2011-03-20 04:00:00,0.9500000000000001,2.810688037123539,85.0
2011-03-20 05:00:00,0.8,2.361018749438252,86.8
2011-03-20 06:00:00,0.6,1.5824149301841957,70.4
2011-03-20 07:00:00,0.7,2.672286373665824,112.7
2011-03-20 08:00:00,0.7,2.4776583598193884,112.2
2011-03-20 09:00:00,1.0,3.9105382140054203,139.7
2011-03-20 10:00:00,1.5,6.1935988158042825,213.9
2011-03-20 11:00:00,2.4,8.826222726457212,333.6
2011-03-20 12:00:00,1.6,4.298612683193852,203.2
2011-03-20 13:00:00,1.2,3.4232992506718727,163.3
2011-03-20 14:00:00,0.9,2.2115838820803524,110.4
2011-03-20 15:00:00,0.9,3.56398562516099,107.3
2011-03-20 16:00:00,1.1,4.109470042754052,135.0
2011-03-20 17:00:00,1.4,5.701585274620053,186.5
2011-03-20 18:00:00,1.7,6.573944331732766,239.6
2011-03-20 19:00:00,2.9,12.661026734455215,397.9
2011-03-20 20:00:00,4.0,14.799258378177408,584.6
2011-03-20 21:00:00,4.0,12.323413544360884,589.9
2011-03-20 22:00:00,1.9,6.29188712636252,294.7
2011-03-20 23:00:00,1.5,5.277767706408433,209.2
2011-03-21 00:00:00,1.5,5.277767706408433,182.7
2011-03-21 01:00:00,1.6,4.658766033894581,176.5
2011-03-21 02:00:00,1.1,3.335032082092045,125.6
2011-03-21 03:00:00,0.8,2.6684844669288292,100.4
